Date,SBIN.NS,HDFCBANK.NS,AXISBANK.NS,ICICIBANK.NS,INDUSINDBK.NS
2022-06-03,448.1306457519531,1346.2664794921875,674.3616943359375,721.5906982421875,897.0015869140625
2022-06-06,447.3588562011719,1344.4619140625,669.2838745117188,723.9659423828125,901.3201904296875
2022-06-07,447.0694274902344,1329.0029296875,662.9613037109375,712.8167724609375,896.4193725585938
2022-06-08,454.69097900390625,1333.6845703125,655.7427978515625,707.2423095703125,886.7146606445312
2022-06-09,450.49432373046875,1343.73046875,658.43115234375,710.3931274414062,893.1197509765625
2022-06-10,445.57403564453125,1317.7864990234375,657.833740234375,698.0320434570312,886.2294921875
2022-06-13,430.1379089355469,1293.8905029296875,646.1347045898438,667.0084838867188,839.8897705078125
2022-06-14,432.3086242675781,1279.6505126953125,647.9268798828125,664.5847778320312,819.267333984375
2022-06-15,435.444091796875,1275.212646484375,647.677978515625,666.2813110351562,818.3938598632812
2022-06-16,426.0376892089844,1249.70751953125,632.145751953125,657.7982788085938,785.6891479492188
2022-06-17,425.4588317871094,1257.9490966796875,632.4443969726562,665.8934936523438,783.0689697265625
2022-06-20,419.380859375,1289.55029296875,625.5743408203125,665.0210571289062,760.8938598632812
2022-06-21,434.8652038574219,1303.59521484375,633.73876953125,674.8612670898438,775.2566528320312
2022-06-22,431.87445068359375,1297.4505615234375,624.080810546875,665.6511840820312,754.682861328125
2022-06-23,435.4922790527344,1302.229736328125,626.6197509765625,677.818359375,761.7672729492188
2022-06-24,438.2418518066406,1320.419921875,631.2495727539062,691.6819458007812,782.6807861328125
2022-06-27,444.94696044921875,1322.8094482421875,634.3361206054688,695.462890625,799.1787109375
2022-06-28,447.88946533203125,1312.7147216796875,639.5632934570312,688.6280517578125,792.4824829101562
2022-06-29,442.92095947265625,1310.812744140625,622.8363037109375,681.3084716796875,784.9127807617188
2022-06-30,449.4812927246094,1314.762939453125,634.0374145507812,685.6226196289062,770.8895874023438
2022-07-01,450.3978576660156,1320.37109375,641.156494140625,682.4234008789062,783.3600463867188
